ID Empresa;Empresa;Año;Periodo;Departamento;Municipio;NUECA;Entrega ECA/Recoge rechazoECA;Sitio origen o destino residuo;#sitio origen/destino residuo;Dpto origen residuo;Municipio origen residuos;Tonelada entregadas recogidas;Fecha de cargue
42936;ASOCIACION DE RECUPERADORES DE YOPAL;2020;4;CASANARE;YOPAL;1149385001-EL GAVAN;Entrega a la ECA;Área de prestación del servicio;1148885001;CASANARE;YOPAL;4,662;19/06/20
42936;ASOCIACION DE RECUPERADORES DE YOPAL;2020;3;CASANARE;YOPAL;1149485001-LA ESPERANZA;Entrega a la ECA;Área de prestación del servicio;1148885001;CASANARE;YOPAL;5,064;10/05/20
42936;ASOCIACION DE RECUPERADORES DE YOPAL;2020;4;CASANARE;YOPAL;1149485001-LA ESPERANZA;Entrega a la ECA;Área de prestación del servicio;1148885001;CASANARE;YOPAL;5,61;19/06/20
42936;ASOCIACION DE RECUPERADORES DE YOPAL;2020;3;CASANARE;YOPAL;1149185001-ECOPET;Entrega a la ECA;Área de prestación del servicio;1148885001;CASANARE;YOPAL;6,225;10/05/20
42936;ASOCIACION DE RECUPERADORES DE YOPAL;2020;3;CASANARE;YOPAL;1149285001-EKOTEG;Entrega a la ECA;Área de prestación del servicio;1148885001;CASANARE;YOPAL;9,165;10/05/20
42936;ASOCIACION DE RECUPERADORES DE YOPAL;2020;2;CASANARE;YOPAL;1149485001-LA ESPERANZA;Entrega a la ECA;Área de prestación del servicio;1148885001;CASANARE;YOPAL;10,384;08/05/20
42936;ASOCIACION DE RECUPERADORES DE YOPAL;2020;1;CASANARE;YOPAL;1149485001-LA ESPERANZA;Entrega a la ECA;Área de prestación del servicio;1148885001;CASANARE;YOPAL;11,707;20/02/20
42936;ASOCIACION DE RECUPERADORES DE YOPAL;2020;1;CASANARE;YOPAL;1149385001-EL GAVAN;Entrega a la ECA;Área de prestación del servicio;1148885001;CASANARE;YOPAL;13,357;20/02/20
42936;ASOCIACION DE RECUPERADORES DE YOPAL;2020;1;CASANARE;YOPAL;1149285001-EKOTEG;Entrega a la ECA;Área de prestación del servicio;1148885001;CASANARE;YOPAL;14,563;20/02/20
42936;ASOCIACION DE RECUPERADORES DE YOPAL;2020;2;CASANARE;YOPAL;1149285001-EKOTEG;Entrega a la ECA;Área de prestación del servicio;1148885001;CASANARE;YOPAL;17,725;08/05/20
42936;ASOCIACION DE RECUPERADORES DE YOPAL;2020;3;CASANARE;YOPAL;1149385001-EL GAVAN;Entrega a la ECA;Área de prestación del servicio;1148885001;CASANARE;YOPAL;18,24;10/05/20
42936;ASOCIACION DE RECUPERADORES DE YOPAL;2020;4;CASANARE;YOPAL;1148985001-RECCO RECYCLING;Entrega a la ECA;Área de prestación del servicio;1148885001;CASANARE;YOPAL;18,466;19/06/20
42936;ASOCIACION DE RECUPERADORES DE YOPAL;2020;2;CASANARE;YOPAL;1149385001-EL GAVAN;Entrega a la ECA;Área de prestación del servicio;1148885001;CASANARE;YOPAL;22,491;08/05/20
42936;ASOCIACION DE RECUPERADORES DE YOPAL;2020;4;CASANARE;YOPAL;1149585001-BRANDY PLAST;Entrega a la ECA;Área de prestación del servicio;1148885001;CASANARE;YOPAL;23,545;19/06/20
42936;ASOCIACION DE RECUPERADORES DE YOPAL;2020;2;CASANARE;YOPAL;1199185001-ECOLOGICAL ENVIROMENT;Entrega a la ECA;Área de prestación del servicio;1148885001;CASANARE;YOPAL;23,907;08/05/20
42936;ASOCIACION DE RECUPERADORES DE YOPAL;2020;1;CASANARE;YOPAL;1149185001-ECOPET;Entrega a la ECA;Área de prestación del servicio;1148885001;CASANARE;YOPAL;34,975;20/02/20
42936;ASOCIACION DE RECUPERADORES DE YOPAL;2020;2;CASANARE;YOPAL;1149185001-ECOPET;Entrega a la ECA;Área de prestación del servicio;1148885001;CASANARE;YOPAL;39,2;08/05/20
42936;ASOCIACION DE RECUPERADORES DE YOPAL;2020;3;CASANARE;YOPAL;1199085001-RECICLADORA METALICA SRG;Entrega a la ECA;Área de prestación del servicio;1148885001;CASANARE;YOPAL;48,774;10/05/20
42936;ASOCIACION DE RECUPERADORES DE YOPAL;2020;3;CASANARE;YOPAL;1199185001-ECOLOGICAL ENVIROMENT;Entrega a la ECA;Área de prestación del servicio;1148885001;CASANARE;YOPAL;50,203;10/05/20
42936;ASOCIACION DE RECUPERADORES DE YOPAL;2020;3;CASANARE;YOPAL;1148985001-RECCO RECYCLING;Entrega a la ECA;Área de prestación del servicio;1148885001;CASANARE;YOPAL;55,169;10/05/20
42936;ASOCIACION DE RECUPERADORES DE YOPAL;2020;3;CASANARE;YOPAL;1149085001-PEPSAR;Entrega a la ECA;Área de prestación del servicio;1148885001;CASANARE;YOPAL;55,412;10/05/20
42936;ASOCIACION DE RECUPERADORES DE YOPAL;2020;2;CASANARE;YOPAL;1199085001-RECICLADORA METALICA SRG;Entrega a la ECA;Área de prestación del servicio;1148885001;CASANARE;YOPAL;55,574;08/05/20
42936;ASOCIACION DE RECUPERADORES DE YOPAL;2020;3;CASANARE;YOPAL;1149585001-BRANDY PLAST;Entrega a la ECA;Área de prestación del servicio;1148885001;CASANARE;YOPAL;59,289;10/05/20
42936;ASOCIACION DE RECUPERADORES DE YOPAL;2020;1;CASANARE;YOPAL;1199085001-RECICLADORA METALICA SRG;Entrega a la ECA;Área de prestación del servicio;1148885001;CASANARE;YOPAL;60,406;20/02/20
42936;ASOCIACION DE RECUPERADORES DE YOPAL;2020;1;CASANARE;YOPAL;1149585001-BRANDY PLAST;Entrega a la ECA;Área de prestación del servicio;1148885001;CASANARE;YOPAL;78,228;20/02/20
42936;ASOCIACION DE RECUPERADORES DE YOPAL;2020;2;CASANARE;YOPAL;1149585001-BRANDY PLAST;Entrega a la ECA;Área de prestación del servicio;1148885001;CASANARE;YOPAL;80,273;08/05/20
42936;ASOCIACION DE RECUPERADORES DE YOPAL;2020;1;CASANARE;YOPAL;1148985001-RECCO RECYCLING;Entrega a la ECA;Área de prestación del servicio;1148885001;CASANARE;YOPAL;87,978;20/02/20
42936;ASOCIACION DE RECUPERADORES DE YOPAL;2020;1;CASANARE;YOPAL;1199185001-ECOLOGICAL ENVIROMENT;Entrega a la ECA;Área de prestación del servicio;1148885001;CASANARE;YOPAL;91,227;20/02/20
42936;ASOCIACION DE RECUPERADORES DE YOPAL;2020;1;CASANARE;YOPAL;1149085001-PEPSAR;Entrega a la ECA;Área de prestación del servicio;1148885001;CASANARE;YOPAL;111,075;20/02/20
42936;ASOCIACION DE RECUPERADORES DE YOPAL;2020;2;CASANARE;YOPAL;1148985001-RECCO RECYCLING;Entrega a la ECA;Área de prestación del servicio;1148885001;CASANARE;YOPAL;114,623;08/05/20
42936;ASOCIACION DE RECUPERADORES DE YOPAL;2020;2;CASANARE;YOPAL;1149085001-PEPSAR;Entrega a la ECA;Área de prestación del servicio;1148885001;CASANARE;YOPAL;137,33;08/05/20
43180;GRUPO EMRESARIAL BIO GREEN S.A.S. E.S.P.;2020;3;VALLE DEL CAUCA;PALMIRA;1144476520-BIO GREEN SAS ESP;Entrega a la ECA;Área de prestación del servicio;1141576001;VALLE DEL CAUCA;CALI;13,25085;03/04/20
43180;GRUPO EMRESARIAL BIO GREEN S.A.S. E.S.P.;2020;4;VALLE DEL CAUCA;PALMIRA;1144476520-BIO GREEN SAS ESP;Entrega a la ECA;Área de prestación del servicio;1141576001;VALLE DEL CAUCA;CALI;14,063;08/05/20
43180;GRUPO EMRESARIAL BIO GREEN S.A.S. E.S.P.;2020;5;VALLE DEL CAUCA;PALMIRA;1144476520-BIO GREEN SAS ESP;Entrega a la ECA;Área de prestación del servicio;1141576001;VALLE DEL CAUCA;CALI;14,229;08/06/20
43180;GRUPO EMRESARIAL BIO GREEN S.A.S. E.S.P.;2020;1;VALLE DEL CAUCA;PALMIRA;1144476520-BIO GREEN SAS ESP;Entrega a la ECA;Área de prestación del servicio;1141576001;VALLE DEL CAUCA;CALI;14,6329;04/02/20
43180;GRUPO EMRESARIAL BIO GREEN S.A.S. E.S.P.;2020;2;VALLE DEL CAUCA;PALMIRA;1144476520-BIO GREEN SAS ESP;Entrega a la ECA;Área de prestación del servicio;1141576001;VALLE DEL CAUCA;CALI;15,999;03/03/20
43180;GRUPO EMRESARIAL BIO GREEN S.A.S. E.S.P.;2020;3;VALLE DEL CAUCA;PALMIRA;1144476520-BIO GREEN SAS ESP;Entrega a la ECA;Área de prestación del servicio;1141576001;VALLE DEL CAUCA;JAMUNDI;7,531;03/04/20
43180;GRUPO EMRESARIAL BIO GREEN S.A.S. E.S.P.;2020;4;VALLE DEL CAUCA;PALMIRA;1144476520-BIO GREEN SAS ESP;Entrega a la ECA;Área de prestación del servicio;1141576001;VALLE DEL CAUCA;JAMUNDI;8,7925;08/05/20
43180;GRUPO EMRESARIAL BIO GREEN S.A.S. E.S.P.;2020;5;VALLE DEL CAUCA;PALMIRA;1144476520-BIO GREEN SAS ESP;Entrega a la ECA;Área de prestación del servicio;1141576001;VALLE DEL CAUCA;JAMUNDI;9,168;08/06/20
43180;GRUPO EMRESARIAL BIO GREEN S.A.S. E.S.P.;2020;2;VALLE DEL CAUCA;PALMIRA;1144476520-BIO GREEN SAS ESP;Entrega a la ECA;Área de prestación del servicio;1141576001;VALLE DEL CAUCA;JAMUNDI;9,607;03/03/20
43180;GRUPO EMRESARIAL BIO GREEN S.A.S. E.S.P.;2020;1;VALLE DEL CAUCA;PALMIRA;1144476520-BIO GREEN SAS ESP;Entrega a la ECA;Área de prestación del servicio;1141776364;VALLE DEL CAUCA;JAMUNDI;10,1832;04/02/20
43180;GRUPO EMRESARIAL BIO GREEN S.A.S. E.S.P.;2020;4;VALLE DEL CAUCA;PALMIRA;1144476520-BIO GREEN SAS ESP;Entrega a la ECA;Área de prestación del servicio;1141576001;VALLE DEL CAUCA;PALMIRA;1,735;08/05/20
43180;GRUPO EMRESARIAL BIO GREEN S.A.S. E.S.P.;2020;3;VALLE DEL CAUCA;PALMIRA;1144476520-BIO GREEN SAS ESP;Entrega a la ECA;Área de prestación del servicio;1141576001;VALLE DEL CAUCA;PALMIRA;2,02095;03/04/20
43180;GRUPO EMRESARIAL BIO GREEN S.A.S. E.S.P.;2020;5;VALLE DEL CAUCA;PALMIRA;1144476520-BIO GREEN SAS ESP;Entrega a la ECA;Área de prestación del servicio;1141576001;VALLE DEL CAUCA;PALMIRA;2,127;08/06/20
43180;GRUPO EMRESARIAL BIO GREEN S.A.S. E.S.P.;2020;2;VALLE DEL CAUCA;PALMIRA;1144476520-BIO GREEN SAS ESP;Entrega a la ECA;Área de prestación del servicio;1141576001;VALLE DEL CAUCA;PALMIRA;3,147;03/03/20
43180;GRUPO EMRESARIAL BIO GREEN S.A.S. E.S.P.;2020;1;VALLE DEL CAUCA;PALMIRA;1144476520-BIO GREEN SAS ESP;Entrega a la ECA;Área de prestación del servicio;1141676520;VALLE DEL CAUCA;PALMIRA;3,8342;04/02/20
43180;GRUPO EMRESARIAL BIO GREEN S.A.S. E.S.P.;2020;3;VALLE DEL CAUCA;PALMIRA;1144476520-BIO GREEN SAS ESP;Entrega a la ECA;Área de prestación del servicio;1141576001;VALLE DEL CAUCA;YUMBO;2,919;03/04/20
43180;GRUPO EMRESARIAL BIO GREEN S.A.S. E.S.P.;2020;4;VALLE DEL CAUCA;PALMIRA;1144476520-BIO GREEN SAS ESP;Entrega a la ECA;Área de prestación del servicio;1141576001;VALLE DEL CAUCA;YUMBO;3,2325;08/05/20
43180;GRUPO EMRESARIAL BIO GREEN S.A.S. E.S.P.;2020;2;VALLE DEL CAUCA;PALMIRA;1144476520-BIO GREEN SAS ESP;Entrega a la ECA;Área de prestación del servicio;1141576001;VALLE DEL CAUCA;YUMBO;4,2054;03/03/20
43180;GRUPO EMRESARIAL BIO GREEN S.A.S. E.S.P.;2020;5;VALLE DEL CAUCA;PALMIRA;1144476520-BIO GREEN SAS ESP;Entrega a la ECA;Área de prestación del servicio;1141576001;VALLE DEL CAUCA;YUMBO;4,541;08/06/20
43180;GRUPO EMRESARIAL BIO GREEN S.A.S. E.S.P.;2020;1;VALLE DEL CAUCA;PALMIRA;1144476520-BIO GREEN SAS ESP;Entrega a la ECA;Área de prestación del servicio;1206476892;VALLE DEL CAUCA;YUMBO;5,075;04/02/20
43180;GRUPO EMRESARIAL BIO GREEN S.A.S. E.S.P.;2020;3;VALLE DEL CAUCA;PALMIRA;1144476520-BIO GREEN SAS ESP;Recoge el rechazo de la ECA;Sitio de disposición final;8576890;VALLE DEL CAUCA;CALI;0,273;03/04/20
43180;GRUPO EMRESARIAL BIO GREEN S.A.S. E.S.P.;2020;1;VALLE DEL CAUCA;PALMIRA;1144476520-BIO GREEN SAS ESP;Recoge el rechazo de la ECA;Sitio de disposición final;8576890;VALLE DEL CAUCA;CALI;0,4144;04/02/20
43180;GRUPO EMRESARIAL BIO GREEN S.A.S. E.S.P.;2020;2;VALLE DEL CAUCA;PALMIRA;1144476520-BIO GREEN SAS ESP;Recoge el rechazo de la ECA;Sitio de disposición final;8576890;VALLE DEL CAUCA;CALI;0,705;03/03/20
43180;GRUPO EMRESARIAL BIO GREEN S.A.S. E.S.P.;2020;4;VALLE DEL CAUCA;PALMIRA;1144476520-BIO GREEN SAS ESP;Recoge el rechazo de la ECA;Sitio de disposición final;8576890;VALLE DEL CAUCA;CALI;0,971;08/05/20
43180;GRUPO EMRESARIAL BIO GREEN S.A.S. E.S.P.;2020;5;VALLE DEL CAUCA;PALMIRA;1144476520-BIO GREEN SAS ESP;Recoge el rechazo de la ECA;Sitio de disposición final;8576890;VALLE DEL CAUCA;CALI;1,069;08/06/20
43180;GRUPO EMRESARIAL BIO GREEN S.A.S. E.S.P.;2020;3;VALLE DEL CAUCA;PALMIRA;1144476520-BIO GREEN SAS ESP;Recoge el rechazo de la ECA;Sitio de disposición final;8576890;VALLE DEL CAUCA;JAMUNDI;0,16;03/04/20
43180;GRUPO EMRESARIAL BIO GREEN S.A.S. E.S.P.;2020;1;VALLE DEL CAUCA;PALMIRA;1144476520-BIO GREEN SAS ESP;Recoge el rechazo de la ECA;Sitio de disposición final;8576890;VALLE DEL CAUCA;JAMUNDI;0,3037;04/02/20
43180;GRUPO EMRESARIAL BIO GREEN S.A.S. E.S.P.;2020;2;VALLE DEL CAUCA;PALMIRA;1144476520-BIO GREEN SAS ESP;Recoge el rechazo de la ECA;Sitio de disposición final;8576890;VALLE DEL CAUCA;JAMUNDI;0,4305;03/03/20
43180;GRUPO EMRESARIAL BIO GREEN S.A.S. E.S.P.;2020;4;VALLE DEL CAUCA;PALMIRA;1144476520-BIO GREEN SAS ESP;Recoge el rechazo de la ECA;Sitio de disposición final;8576890;VALLE DEL CAUCA;JAMUNDI;0,5275;08/05/20
43180;GRUPO EMRESARIAL BIO GREEN S.A.S. E.S.P.;2020;5;VALLE DEL CAUCA;PALMIRA;1144476520-BIO GREEN SAS ESP;Recoge el rechazo de la ECA;Sitio de disposición final;8576890;VALLE DEL CAUCA;JAMUNDI;0,549;08/06/20
43180;GRUPO EMRESARIAL BIO GREEN S.A.S. E.S.P.;2020;3;VALLE DEL CAUCA;PALMIRA;1144476520-BIO GREEN SAS ESP;Recoge el rechazo de la ECA;Sitio de disposición final;8576890;VALLE DEL CAUCA;PALMIRA;0,0545;03/04/20
43180;GRUPO EMRESARIAL BIO GREEN S.A.S. E.S.P.;2020;4;VALLE DEL CAUCA;PALMIRA;1144476520-BIO GREEN SAS ESP;Recoge el rechazo de la ECA;Sitio de disposición final;8576890;VALLE DEL CAUCA;PALMIRA;0,105;08/05/20
43180;GRUPO EMRESARIAL BIO GREEN S.A.S. E.S.P.;2020;1;VALLE DEL CAUCA;PALMIRA;1144476520-BIO GREEN SAS ESP;Recoge el rechazo de la ECA;Sitio de disposición final;8576890;VALLE DEL CAUCA;PALMIRA;0,1372;04/02/20
43180;GRUPO EMRESARIAL BIO GREEN S.A.S. E.S.P.;2020;5;VALLE DEL CAUCA;PALMIRA;1144476520-BIO GREEN SAS ESP;Recoge el rechazo de la ECA;Sitio de disposición final;8576890;VALLE DEL CAUCA;PALMIRA;0,146;08/06/20
43180;GRUPO EMRESARIAL BIO GREEN S.A.S. E.S.P.;2020;2;VALLE DEL CAUCA;PALMIRA;1144476520-BIO GREEN SAS ESP;Recoge el rechazo de la ECA;Sitio de disposición final;8576890;VALLE DEL CAUCA;PALMIRA;0,1498;03/03/20
43180;GRUPO EMRESARIAL BIO GREEN S.A.S. E.S.P.;2020;3;VALLE DEL CAUCA;PALMIRA;1144476520-BIO GREEN SAS ESP;Recoge el rechazo de la ECA;Sitio de disposición final;8576890;VALLE DEL CAUCA;YUMBO;0,091;03/04/20
43180;GRUPO EMRESARIAL BIO GREEN S.A.S. E.S.P.;2020;1;VALLE DEL CAUCA;PALMIRA;1144476520-BIO GREEN SAS ESP;Recoge el rechazo de la ECA;Sitio de disposición final;8576890;VALLE DEL CAUCA;YUMBO;0,194;04/02/20
43180;GRUPO EMRESARIAL BIO GREEN S.A.S. E.S.P.;2020;4;VALLE DEL CAUCA;PALMIRA;1144476520-BIO GREEN SAS ESP;Recoge el rechazo de la ECA;Sitio de disposición final;8576890;VALLE DEL CAUCA;YUMBO;0,253;08/05/20
43180;GRUPO EMRESARIAL BIO GREEN S.A.S. E.S.P.;2020;2;VALLE DEL CAUCA;PALMIRA;1144476520-BIO GREEN SAS ESP;Recoge el rechazo de la ECA;Sitio de disposición final;8576890;VALLE DEL CAUCA;YUMBO;0,2616;03/03/20
43180;GRUPO EMRESARIAL BIO GREEN S.A.S. E.S.P.;2020;5;VALLE DEL CAUCA;PALMIRA;1144476520-BIO GREEN SAS ESP;Recoge el rechazo de la ECA;Sitio de disposición final;8576890;VALLE DEL CAUCA;YUMBO;0,305;08/06/20
43416;Asociacion recolectora de reciclaje de colombia;2020;1;ANTIOQUIA;BELLO;1223305088-ASORREDECOL;Entrega a la ECA;Área de prestación del servicio;1400605034;ANTIOQUIA;ANDES;6,3502;04/02/20
43416;Asociacion recolectora de reciclaje de colombia;2020;1;ANTIOQUIA;BELLO;1223305088-ASORREDECOL;Entrega a la ECA;Área de prestación del servicio;1223405088;ANTIOQUIA;BELLO;46,6498;04/02/20
43416;Asociacion recolectora de reciclaje de colombia;2020;3;ANTIOQUIA;BELLO;1223305088-ASORREDECOL;Entrega a la ECA;Área de prestación del servicio;1223405088;ANTIOQUIA;BELLO;52,5128;01/04/20
43416;Asociacion recolectora de reciclaje de colombia;2020;5;ANTIOQUIA;BELLO;1223305088-ASORREDECOL;Entrega a la ECA;Área de prestación del servicio;1223405088;ANTIOQUIA;BELLO;57,3141;03/06/20
43416;Asociacion recolectora de reciclaje de colombia;2020;4;ANTIOQUIA;BELLO;1223305088-ASORREDECOL;Entrega a la ECA;Área de prestación del servicio;1223405088;ANTIOQUIA;BELLO;60,2984;05/05/20
43416;Asociacion recolectora de reciclaje de colombia;2020;2;ANTIOQUIA;BELLO;1223305088-ASORREDECOL;Entrega a la ECA;Área de prestación del servicio;1223405088;ANTIOQUIA;BELLO;62,0616;03/03/20
43416;Asociacion recolectora de reciclaje de colombia;2020;4;ANTIOQUIA;BELLO;1223305088-ASORREDECOL;Entrega a la ECA;Área de prestación del servicio;1271205360;ANTIOQUIA;ITAGUI;5,9665;05/05/20
43416;Asociacion recolectora de reciclaje de colombia;2020;5;ANTIOQUIA;BELLO;1223305088-ASORREDECOL;Entrega a la ECA;Área de prestación del servicio;1271205360;ANTIOQUIA;ITAGUI;6,0685;03/06/20
43416;Asociacion recolectora de reciclaje de colombia;2020;3;ANTIOQUIA;BELLO;1223305088-ASORREDECOL;Entrega a la ECA;Área de prestación del servicio;1271205360;ANTIOQUIA;ITAGUI;8,5237;01/04/20
43416;Asociacion recolectora de reciclaje de colombia;2020;2;ANTIOQUIA;BELLO;1223305088-ASORREDECOL;Entrega a la ECA;Área de prestación del servicio;1271205360;ANTIOQUIA;ITAGUI;8,8291;03/03/20
43416;Asociacion recolectora de reciclaje de colombia;2020;1;ANTIOQUIA;BELLO;1223305088-ASORREDECOL;Entrega a la ECA;Área de prestación del servicio;1271205360;ANTIOQUIA;ITAGUI;15,9513;04/02/20
43416;Asociacion recolectora de reciclaje de colombia;2020;2;ANTIOQUIA;BELLO;1223305088-ASORREDECOL;Entrega a la ECA;Área de prestación del servicio;1271005001;ANTIOQUIA;MEDELLIN;16,0412;03/03/20
43416;Asociacion recolectora de reciclaje de colombia;2020;1;ANTIOQUIA;BELLO;1223305088-ASORREDECOL;Entrega a la ECA;Área de prestación del servicio;1271005001;ANTIOQUIA;MEDELLIN;24,6359;04/02/20
43416;Asociacion recolectora de reciclaje de colombia;2020;3;ANTIOQUIA;BELLO;1223305088-ASORREDECOL;Entrega a la ECA;Área de prestación del servicio;1271005001;ANTIOQUIA;MEDELLIN;26,9159;01/04/20
43416;Asociacion recolectora de reciclaje de colombia;2020;4;ANTIOQUIA;BELLO;1223305088-ASORREDECOL;Entrega a la ECA;Área de prestación del servicio;1271005001;ANTIOQUIA;MEDELLIN;46,0259;05/05/20
43416;Asociacion recolectora de reciclaje de colombia;2020;5;ANTIOQUIA;BELLO;1223305088-ASORREDECOL;Entrega a la ECA;Área de prestación del servicio;1271005001;ANTIOQUIA;MEDELLIN;48,82948;03/06/20
43416;Asociacion recolectora de reciclaje de colombia;2020;3;ANTIOQUIA;BELLO;1223305088-ASORREDECOL;Entrega a la ECA;Área de prestación del servicio;1271105642;ANTIOQUIA;SALGAR;2,0247;01/04/20
43416;Asociacion recolectora de reciclaje de colombia;2020;5;ANTIOQUIA;BELLO;1223305088-ASORREDECOL;Entrega a la ECA;Área de prestación del servicio;1271105642;ANTIOQUIA;SALGAR;5,7169;03/06/20
43416;Asociacion recolectora de reciclaje de colombia;2020;2;ANTIOQUIA;BELLO;1223305088-ASORREDECOL;Entrega a la ECA;Área de prestación del servicio;1271105642;ANTIOQUIA;SALGAR;6,6164;03/03/20
43416;Asociacion recolectora de reciclaje de colombia;2020;1;ANTIOQUIA;BELLO;1223305088-ASORREDECOL;Entrega a la ECA;Área de prestación del servicio;1271105642;ANTIOQUIA;SALGAR;18,0014;04/02/20
43482;ASOCIACION DE RECICLADORES BARRANCABERMEJA LIMPIA;2020;3;SANTANDER;BARRANCABERMEJA;1210568081-Asorebar Barrancabermeja;Entrega a la ECA;Área de prestación del servicio;1204668081;SANTANDER;BARRANCABERMEJA;103,619;24/04/20
43482;ASOCIACION DE RECICLADORES BARRANCABERMEJA LIMPIA;2020;2;SANTANDER;BARRANCABERMEJA;1210568081-Asorebar Barrancabermeja;Entrega a la ECA;Área de prestación del servicio;1204668081;SANTANDER;BARRANCABERMEJA;150,658;24/04/20
43482;ASOCIACION DE RECICLADORES BARRANCABERMEJA LIMPIA;2020;4;SANTANDER;BARRANCABERMEJA;1210568081-Asorebar Barrancabermeja;Entrega a la ECA;Área de prestación del servicio;1204668081;SANTANDER;BARRANCABERMEJA;161,242;14/05/20
43482;ASOCIACION DE RECICLADORES BARRANCABERMEJA LIMPIA;2020;1;SANTANDER;BARRANCABERMEJA;1210568081-Asorebar Barrancabermeja;Entrega a la ECA;Área de prestación del servicio;1204668081;SANTANDER;BARRANCABERMEJA;310,093;24/04/20
43482;ASOCIACION DE RECICLADORES BARRANCABERMEJA LIMPIA;2020;4;SANTANDER;BARRANCABERMEJA;1210568081-Asorebar Barrancabermeja;Recoge el rechazo de la ECA;Sitio de disposición final;922668081;SANTANDER;BARRANCABERMEJA;0,101;14/05/20
43637;ASOCIACION DE RECUPERADORES DE MATERIALES APROVECHABLES DEL CAUCA;2020;2;CAUCA;POPAYAN;1178719001-ARMAC;Entrega a la ECA;Área de prestación del servicio;1178419001;CAUCA;POPAYAN;67,62;25/03/20
43637;ASOCIACION DE RECUPERADORES DE MATERIALES APROVECHABLES DEL CAUCA;2020;1;CAUCA;POPAYAN;1178719001-ARMAC;Entrega a la ECA;Área de prestación del servicio;1178419001;CAUCA;POPAYAN;68,02;08/02/20
43637;ASOCIACION DE RECUPERADORES DE MATERIALES APROVECHABLES DEL CAUCA;2020;1;CAUCA;POPAYAN;1178719001-ARMAC;Recoge el rechazo de la ECA;Sitio de disposición final;388119001;CAUCA;POPAYAN;2,83;08/02/20
43637;ASOCIACION DE RECUPERADORES DE MATERIALES APROVECHABLES DEL CAUCA;2020;2;CAUCA;POPAYAN;1178719001-ARMAC;Recoge el rechazo de la ECA;Sitio de disposición final;388119001;CAUCA;POPAYAN;4,11;25/03/20
43757;ASOCIACIÓN DE RECUPERADORES AMBIENTALES DEL CENTRO DEL VALLE E.S.P.;2020;3;VALLE DEL CAUCA;TULUA;1196176834-ECARECICLAR;Entrega a la ECA;Área de prestación del servicio;1195876834;VALLE DEL CAUCA;TULUA;13,848;12/04/20
43757;ASOCIACIÓN DE RECUPERADORES AMBIENTALES DEL CENTRO DEL VALLE E.S.P.;2020;1;VALLE DEL CAUCA;TULUA;1196176834-ECARECICLAR;Entrega a la ECA;Área de prestación del servicio;1195876834;VALLE DEL CAUCA;TULUA;14,652;03/03/20
43757;ASOCIACIÓN DE RECUPERADORES AMBIENTALES DEL CENTRO DEL VALLE E.S.P.;2020;4;VALLE DEL CAUCA;TULUA;1196176834-ECARECICLAR;Entrega a la ECA;Área de prestación del servicio;1195876834;VALLE DEL CAUCA;TULUA;17,213;07/05/20
43757;ASOCIACIÓN DE RECUPERADORES AMBIENTALES DEL CENTRO DEL VALLE E.S.P.;2020;2;VALLE DEL CAUCA;TULUA;1196176834-ECARECICLAR;Entrega a la ECA;Área de prestación del servicio;1195876834;VALLE DEL CAUCA;TULUA;19,147;05/03/20
43757;ASOCIACIÓN DE RECUPERADORES AMBIENTALES DEL CENTRO DEL VALLE E.S.P.;2020;5;VALLE DEL CAUCA;TULUA;1196176834-ECARECICLAR;Entrega a la ECA;Área de prestación del servicio;1195876834;VALLE DEL CAUCA;TULUA;32,493;23/06/20
43757;ASOCIACIÓN DE RECUPERADORES AMBIENTALES DEL CENTRO DEL VALLE E.S.P.;2020;4;VALLE DEL CAUCA;TULUA;1196176834-ECARECICLAR;Recoge el rechazo de la ECA;Sitio de disposición final;607676670;VALLE DEL CAUCA;TULUA;0,315;07/05/20
43757;ASOCIACIÓN DE RECUPERADORES AMBIENTALES DEL CENTRO DEL VALLE E.S.P.;2020;5;VALLE DEL CAUCA;TULUA;1196176834-ECARECICLAR;Recoge el rechazo de la ECA;Sitio de disposición final;607676670;VALLE DEL CAUCA;TULUA;0,392;23/06/20
43757;ASOCIACIÓN DE RECUPERADORES AMBIENTALES DEL CENTRO DEL VALLE E.S.P.;2020;3;VALLE DEL CAUCA;TULUA;1196176834-ECARECICLAR;Recoge el rechazo de la ECA;Sitio de disposición final;607676670;VALLE DEL CAUCA;TULUA;0,41;12/04/20
43757;ASOCIACIÓN DE RECUPERADORES AMBIENTALES DEL CENTRO DEL VALLE E.S.P.;2020;1;VALLE DEL CAUCA;TULUA;1196176834-ECARECICLAR;Recoge el rechazo de la ECA;Sitio de disposición final;607676670;VALLE DEL CAUCA;TULUA;0,507;03/03/20
43757;ASOCIACIÓN DE RECUPERADORES AMBIENTALES DEL CENTRO DEL VALLE E.S.P.;2020;2;VALLE DEL CAUCA;TULUA;1196176834-ECARECICLAR;Recoge el rechazo de la ECA;Sitio de disposición final;607676670;VALLE DEL CAUCA;TULUA;0,528;05/03/20
43816;ASOCIACION ORA TODOS RECICLAMOS POR UN MEJOR AMBIENTE ESP;2020;1;BOGOTA, D.C.;BOGOTA, D.C.;1213311001-RECUPERADORA PRADO VERDE;Entrega a la ECA;Área de prestación del servicio;500111001;BOGOTA, D.C.;BOGOTA, D.C.;25,1;14/03/20
